CompanyID,SecurityID,MfSchemeAssetAllocationID,Name,SectorName,EquitySectorName,Type,NoOfShare,PrevNoOfShare,SharesZG,MarketValue,PrevMarketValue,MarketValueZG,HoldingPercentage,Priority,SecuritySlug,McapCategory,Month
133625,7239,1,Maruti Suzuki India Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,164321.0,164321.0,0.0,203.75799999999998,202.42700000000002,0.6575209828728309,5.39732957769879,1100,maruti-suzuki-india,Large Cap,Jun-2025
19174,6780,1,Bayer CropScience Ltd.,Chemicals,Chemicals,Domestic Equities,258065.0,258065.0,0.0,162.439,146.537,10.85186676402546,4.3028338483486,1100,bayer-cropscience,Small Cap,Jun-2025
19098,6973,1,Schaeffler India Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,348110.0,355403.0,-2.052036701997451,140.8906,148.8677,-5.358516320195723,3.73203998174172,1100,schaeffler-india,Mid Cap,Jun-2025
171333,7587,1,United Breweries Ltd.,Alcohol,Alcohol,Domestic Equities,655315.0,655315.0,0.0,127.8585,129.5427,-1.3001118550099702,3.38683371357297,1100,united-breweries,Mid Cap,Jun-2025
171877,6125,1,Cummins India Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,357631.0,357631.0,0.0,121.5731,116.8774,4.017628728907383,3.22034024913148,1100,cummins-india,Mid Cap,Jun-2025
171717,5016,1,Hindustan Unilever Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,505695.0,505695.0,0.0,116.0368,118.7524,-2.286774835708579,3.07368963545735,1100,hindustan-unilever,Large Cap,Jun-2025
113787,7539,1,Honeywell Automation India Ltd.,Consumer Durables,Consumer Durables,Domestic Equities,28880.0,28880.0,0.0,113.65719999999999,111.27459999999999,2.1411894538376255,3.01065659889882,1100,honeywell-automation-india,Mid Cap,Jun-2025
133333,4917,1,CRISIL Ltd.,Ratings,Ratings,Domestic Equities,185686.0,190686.0,-2.6221117439140786,112.30290000000001,100.1044,12.185778047718184,2.9747826531049,1100,crisil,Mid Cap,Jun-2025
152629,7733,1,ICRA Ltd.,Ratings,Ratings,Domestic Equities,164377.0,164377.0,0.0,111.2668,110.7901,0.43027310201904384,2.94733748199283,1100,icra,Small Cap,Jun-2025
37962,6229,1,Gillette India Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,95079.0,100026.0,-4.945714114330274,103.7264,94.25450000000001,10.04928146666736,2.74760042161886,1100,gillette-india,Small Cap,Jun-2025
152374,6232,1,Bosch Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,31045.0,31045.0,0.0,101.4551,97.5279,4.02674516728033,2.68743613521132,1100,bosch,Mid Cap,Jun-2025
133583,8200,1,United Spirits Ltd.,Alcohol,Alcohol,Domestic Equities,706715.0,716421.0,-1.354789990801498,100.926,108.9032,-7.325037280814516,2.67342084707755,1100,united-spirits,Large Cap,Jun-2025
171410,5631,1,Procter & Gamble Hygiene and Health Care Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,72485.0,72485.0,0.0,96.8835,98.4636,-1.604755462932497,2.56633938368545,1100,procter-gamble-hygiene-and-health-care,Mid Cap,Jun-2025
152386,5556,1,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,Healthcare,Domestic Equities,276159.0,317523.0,-13.02708780151359,93.56540000000001,104.73809999999999,-10.66727389555471,2.47844649471048,1100,glaxosmithkline-pharmaceuticals,Mid Cap,Jun-2025
152391,5643,1,Pfizer Ltd.,Healthcare,Healthcare,Domestic Equities,163852.0,169532.0,-3.35039992449803,93.027,95.1634,-2.2449807383931155,2.46418485961084,1100,pfizer,Small Cap,Jun-2025
152636,5140,1,Fortis Healthcare Ltd.,Healthcare,Healthcare,Domestic Equities,1164257.0,1164257.0,0.0,92.5002,82.2315,12.487550391273427,2.45023049599551,1100,fortis-healthcare,Mid Cap,Jun-2025
97743,96921,1,Gland Pharma Ltd.,Healthcare,Healthcare,Domestic Equities,461607.0,461607.0,0.0,84.64030000000001,73.3309,15.422420834873163,2.24203022534231,1100,gland-pharma,Small Cap,Jun-2025
152194,7698,1,Whirlpool Of India Ltd.,Consumer Durables,Consumer Durables,Domestic Equities,507508.0,507508.0,0.0,71.1222,62.7229,13.391121902845695,1.88395034153755,1100,whirlpool-of-india,Small Cap,Jun-2025
152400,5891,1,Nestle India Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,276926.0,276926.0,0.0,68.2706,66.357,2.883795228837961,1.80841453423788,1100,nestle-india,Large Cap,Jun-2025
151967,5716,1,GE Vernova T&D India Ltd.,Capital Goods,Capital Goods,Domestic Equities,271847.0,304336.0,-10.675371957310341,64.1858,68.21390000000001,-5.905101452929687,1.70021258948487,1100,ge-vernova-td-india,Mid Cap,Jun-2025
19510,6302,1,ZF Commercial Vehicle Control Systems India Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,47420.0,36943.0,28.359905800828304,63.5049,49.3854,28.590433609933296,1.68217628313393,1100,zf-commercial-vehicle-control-systems-india,Small Cap,Jun-2025
191898,99941,1,Sapphire Foods India Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,1694590.0,1694590.0,0.0,55.71810000000001,53.9049,3.3637016300930087,1.47591235261035,1100,sapphire-foods-india,Small Cap,Jun-2025
133272,5382,1,ABB India Ltd.,Capital Goods,Capital Goods,Domestic Equities,91516.0,91516.0,0.0,55.646300000000004,54.6442,1.8338634292386025,1.47401044807811,1100,abb-india,Large Cap,Jun-2025
152242,5741,1,Vedanta Ltd.,Non - Ferrous Metals,Non - Ferrous Metals,Domestic Equities,1177165.0,1077165.0,9.28362878481941,54.2496,46.9159,15.631587585445445,1.43701337203117,1100,vedanta,Large Cap,Jun-2025
19255,6350,1,Mphasis Ltd.,IT,Information Technology,Domestic Equities,190561.0,190561.0,0.0,54.2222,48.7607,11.200618530907075,1.43628757559408,1100,mphasis,Mid Cap,Jun-2025
152065,7928,1,Johnson Controls - Hitachi Air Conditioning India Ltd.,Consumer Durables,Consumer Durables,Domestic Equities,306969.0,306969.0,0.0,53.7134,51.4511,4.396990540532671,1.42281001255787,1100,johnson-controls-hitachi-air-conditioning-india,Small Cap,Jun-2025
114606,112114,1,Hyundai Motor India Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,230870.0,230870.0,0.0,51.2462,42.646300000000004,20.165641567967203,1.35745654651433,1100,hyundai-motor-india,Large Cap,Jun-2025
152553,7055,1,CIE Automotive India Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,1101890.0,1118599.0,-1.493743513090929,48.8247,50.309,-2.9503667335864234,1.29331362416332,1100,cie-automotive-india,Small Cap,Jun-2025
133657,7260,1,Coforge Ltd.,IT,Information Technology,Domestic Equities,253200.0,50640.0,400.0,48.7283,43.2997,12.537269311334711,1.29076009217297,1100,coforge,Mid Cap,Jun-2025
152370,5063,1,Escorts Kubota Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,144809.0,144809.0,0.0,48.288000000000004,48.1012,0.3883478998445006,1.27909702022948,1100,escorts-kubota,Mid Cap,Jun-2025
152377,4902,1,Siemens Ltd.,Capital Goods,Capital Goods,Domestic Equities,148461.0,148461.0,0.0,48.2721,48.4814,-0.43171195551284186,1.2786758463846,1100,siemens,Large Cap,Jun-2025
19777,93855,1,Sumitomo Chemical India Ltd.,Chemicals,Chemicals,Domestic Equities,879187.0,879187.0,0.0,46.5617,44.5528,4.509031980032688,1.23336919580059,1100,sumitomo-chemical-india,Small Cap,Jun-2025
152327,6266,1,Thomas Cook (India) Ltd.,Hospitality,Hospitality,Domestic Equities,2782150.0,2782150.0,0.0,45.4965,48.0255,-5.265952462754173,1.20515319708563,1100,thomas-cook-india,Small Cap,Jun-2025
227975,113151,1,Siemens Energy India Ltd.,Capital Goods,Capital Goods,Domestic Equities,148461.0,148461.0,0.0,44.1805,36.7909,20.085401553101445,1.17029377696837,1100,siemens-energy-india,Large Cap,Jun-2025
133388,7039,1,Kansai Nerolac Paints Ltd.,Chemicals,Chemicals,Domestic Equities,1720279.0,1720279.0,0.0,43.3768,43.6435,-0.6110875617216783,1.14900463111105,1100,kansai-nerolac-paints,Small Cap,Jun-2025
171884,5613,1,Bata India Ltd.,FMCG,Retailing,Domestic Equities,345186.0,365923.0,-5.667039240495951,42.1541,46.2453,-8.846736857583364,1.11661662732885,1100,bata-india,Small Cap,Jun-2025
152064,6806,1,3M India Ltd.,Diversified,Diversified,Domestic Equities,14397.0,14397.0,0.0,41.031499999999994,42.147200000000005,-2.6471509376660993,1.08688016454494,1100,3m-india,Mid Cap,Jun-2025
133360,5711,1,Procter & Gamble Health Ltd.,Healthcare,Healthcare,Domestic Equities,69716.0,69716.0,0.0,40.9965,40.0728,2.3050548002635063,1.08595305230778,1100,procter-gamble-health,Small Cap,Jun-2025
114402,5275,1,Hexaware Technologies Ltd.,IT,Information Technology,Domestic Equities,471595.0,471595.0,0.0,40.1115,40.439299999999996,-0.810597611729178,1.06251035716814,1100,hexaware-technologies,Mid Cap,Jun-2025
19128,7053,1,Grindwell Norton Ltd.,Abrasives,Abrasives,Domestic Equities,224804.0,224804.0,0.0,38.8731,40.3883,-3.751581522371578,1.02970647732527,1100,grindwell-norton,Small Cap,Jun-2025
133170,6243,1,Timken India Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,109153.0,109153.0,0.0,38.185,34.1059,11.96010074503238,1.01147945074269,1100,timken-india,Small Cap,Jun-2025
152367,6359,1,Abbott India Ltd.,Healthcare,Healthcare,Domestic Equities,10233.0,10233.0,0.0,36.5011,31.1646,17.123595361403645,0.966874756566815,1100,abbott-india,Mid Cap,Jun-2025
196533,104025,1,Motherson Sumi Wiring India Ltd.,Iron & Steel,Iron & Steel,Domestic Equities,5902978.0,5902978.0,0.0,35.2526,34.166399999999996,3.179146764072315,0.933803338621228,1100,motherson-sumi-wiring-india,Small Cap,Jun-2025
60344,103918,1,Eureka Forbes Ltd.,Consumer Durables,Consumer Durables,Domestic Equities,575311.0,600311.0,-4.164508063320512,34.2943,38.543,-11.02327270840361,0.908419005567759,1100,eureka-forbes,Small Cap,Jun-2025
37877,7189,1,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Healthcare,Domestic Equities,204078.0,204078.0,0.0,34.2708,34.2096,0.17889715167671913,0.907796515922808,1100,jb-chemicals-pharmaceuticals,Small Cap,Jun-2025
152363,7424,1,SKF India Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,70333.0,70333.0,0.0,33.871,33.028400000000005,2.55113780867374,0.897206245282323,1100,skf-india,Small Cap,Jun-2025
152389,5123,1,Sanofi India Ltd.,Healthcare,Healthcare,Domestic Equities,46233.0,46233.0,0.0,29.457399999999996,28.6298,2.8906943115215533,0.780294743284211,1100,sanofi-india,Small Cap,Jun-2025
135555,92715,1,360 One Wam Ltd.,Finance,Finance,Domestic Equities,231622.0,231622.0,0.0,27.667199999999998,23.103099999999998,19.755357506135535,0.732874276799477,1100,360-one-wam,Mid Cap,Jun-2025
171624,5869,1,Blue Dart Express Ltd.,Logistics,Logistics,Domestic Equities,42357.0,42357.0,0.0,27.064,28.0488,-3.5110236445052916,0.716896159615033,1100,blue-dart-express,Small Cap,Jun-2025
65311,106730,1,SBFC Finance Ltd.,Finance,Finance,Domestic Equities,2369053.0,2369053.0,0.0,26.5642,26.7513,-0.6994052625479896,0.703656996868374,1100,sbfc-finance,Small Cap,Jun-2025
219108,112373,1,Sanofi Consumer Healthcare India Ltd.,Healthcare,Healthcare,Domestic Equities,46233.0,46233.0,0.0,26.3343,24.3583,8.112224580533121,0.697567193916279,1100,sanofi-consumer-healthcare-india,Small Cap,Jun-2025
57345,99844,1,AWL Agri Business Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,945308.0,945308.0,0.0,24.5733,25.996,-5.472765040775504,0.650920203926548,1100,awl-agri-business,Mid Cap,Jun-2025
152239,7211,1,Heidelberg Cement India Ltd.,Construction Materials,Construction Materials,Domestic Equities,1129090.0,1129090.0,0.0,23.2163,22.2984,4.116438847630322,0.614974738045762,1100,heidelberg-cement-india,Small Cap,Jun-2025
40702,7798,1,RHI Magnesita India Ltd.,Capital Goods,Capital Goods,Domestic Equities,395037.0,395037.0,0.0,18.803800000000003,18.211199999999998,3.2540414689861303,0.498092373860817,1100,rhi-magnesita-india,Small Cap,Jun-2025
152079,6815,1,Linde India Ltd.,Inds. Gases & Fuels,Industrials Gases & Fuels,Domestic Equities,27825.0,27825.0,0.0,18.518900000000002,20.8841,-11.325362357008432,0.490545680250327,1100,linde-india,Mid Cap,Jun-2025
84908,112552,1,Swiggy Ltd.,Retailing,Information Technology,Domestic Equities,450456.0,450456.0,0.0,18.0363,15.0024,20.222764357702776,0.477762126945929,1100,swiggy,Mid Cap,Jun-2025
76518,112309,1,Carraro India Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,351718.0,351718.0,0.0,16.0172,16.0735,-0.35026596571996654,0.424278346430162,1100,carraro-india,Small Cap,Jun-2025
117072,93022,1,Home First Finance Company India Ltd.,Finance,Finance,Domestic Equities,108610.0,155567.0,-30.184422146084966,14.9719,19.8317,-24.50521135354004,0.396589477244322,1100,home-first-finance-company-india,Small Cap,Jun-2025
211056,110999,1,DOMS Industries Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,59283.0,59283.0,0.0,14.9375,14.5113,2.937021493594639,0.395678258359798,1100,doms-industries,Small Cap,Jun-2025
133365,6065,1,Esab India Ltd.,Capital Goods,Capital Goods,Domestic Equities,24081.0,24081.0,0.0,12.4186,12.1074,2.5703288897698835,0.328955315097371,1100,esab-india,Small Cap,Jun-2025
797,86851,1,Nippon Life India Asset Management Ltd.,Finance,Finance,Domestic Equities,125000.0,125000.0,0.0,10.000599999999999,9.2619,7.975685334542576,0.264905103970075,1100,nippon-life-india-asset-management,Mid Cap,Jun-2025
171698,8307,1,Oracle Financial Services Software Ltd.,IT,Information Technology,Domestic Equities,10000.0,10000.0,0.0,8.986,8.4625,6.18611521418021,0.238029444660829,1100,oracle-financial-services-software,Mid Cap,Jun-2025
94718,6682,1,Asahi India Glass Ltd.,Construction Materials,Construction Materials,Domestic Equities,102127.0,102127.0,0.0,7.752999999999999,7.641699999999999,1.456482196369917,0.205368604991699,1100,asahi-india-glass,Small Cap,Jun-2025
77334,87528,1,CreditAccess Grameen Ltd.,Finance,Finance,Domestic Equities,46758.0,46758.0,0.0,5.6563,5.3515,5.695599364664117,0.149829284201541,1100,creditaccess-grameen,Small Cap,Jun-2025
177212,94646,1,Hitachi Energy India Ltd.,Capital Goods,Capital Goods,Domestic Equities,2789.0,2789.0,0.0,5.58,5.3822,3.6750771060161216,0.14780817952453,1100,hitachi-energy-india,Mid Cap,Jun-2025
228122,113137,1,Digitide Solutions Ltd.,IT,Information Technology,Domestic Equities,104330.0,257555.0,-59.492147308341906,2.0462000000000002,6.6864,-69.39758315386456,0.0542016302765401,1100,digitide-solutions,Small Cap,Jun-2025
38139,7354,1,Sparkle Gold Rock Ltd.,Textile,Textile,Domestic Equities,37500.0,37500.0,0.0,0.3934,0.35509999999999997,10.78569417065617,0.01042074154569,1100,sparkle-gold-rock,Small Cap,Jun-2025
133625,7239,1,Maruti Suzuki India Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,172321.0,172321.0,0.0,187.113,190.8317,-1.9486804341207409,4.92954338290873,1100,maruti-suzuki-india,Large Cap,Dec-2024
19174,6780,1,Bayer CropScience Ltd.,Chemicals,Chemicals,Domestic Equities,270015.0,279190.0,-3.2862924889859952,149.884,158.9233,-5.687838095483798,3.9487351515068,1100,bayer-cropscience,Small Cap,Dec-2024
171877,6125,1,Cummins India Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,397631.0,413054.0,-3.733894357638469,130.1844,143.8956,-9.528574883457166,3.42974377824065,1100,cummins-india,Large Cap,Dec-2024
133333,4917,1,CRISIL Ltd.,Ratings,Ratings,Domestic Equities,195422.0,195984.0,-0.2867581027022614,130.0162,105.1258,23.67677582477376,3.42531250303794,1100,crisil,Mid Cap,Dec-2024
171333,7587,1,United Breweries Ltd.,Alcohol,Alcohol,Domestic Equities,629815.0,629815.0,0.0,128.2933,122.8454,4.434761089955335,3.37992222927602,1100,united-breweries,Mid Cap,Dec-2024
152629,7733,1,ICRA Ltd.,Ratings,Ratings,Domestic Equities,200084.0,200084.0,0.0,127.7726,137.01149999999998,-6.743156596344098,3.36620424474539,1100,icra,Small Cap,Dec-2024
171717,5016,1,Hindustan Unilever Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,545695.0,545695.0,0.0,126.975,136.21370000000002,-6.782504256179816,3.34519125365333,1100,hindustan-unilever,Large Cap,Dec-2024
19098,6973,1,Schaeffler India Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,357589.0,357589.0,0.0,121.7877,128.167,-4.977334259208691,3.20853041025837,1100,schaeffler-india,Mid Cap,Dec-2024
113787,7539,1,Honeywell Automation India Ltd.,Consumer Durables,Consumer Durables,Domestic Equities,28880.0,28880.0,0.0,121.1691,117.9319,2.74497400618492,3.19223322333566,1100,honeywell-automation-india,Mid Cap,Dec-2024
133583,8200,1,United Spirits Ltd.,Alcohol,Alcohol,Domestic Equities,716421.0,716421.0,0.0,116.4507,109.5479,6.301170538184656,3.06792567924243,1100,united-spirits,Large Cap,Dec-2024
152636,5140,1,Fortis Healthcare Ltd.,Healthcare,Healthcare,Domestic Equities,1568454.0,1803464.0,-13.031033610873296,112.9052,118.8843,-5.029343655974757,2.97451850783209,1100,fortis-healthcare,Mid Cap,Dec-2024
171410,5631,1,Procter & Gamble Hygiene and Health Care Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,72485.0,72485.0,0.0,106.6544,115.1874,-7.407928297713112,2.80983946480523,1100,procter-gamble-hygiene-and-health-care,Mid Cap,Dec-2024
37962,6229,1,Gillette India Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,111135.0,111135.0,0.0,106.1689,109.0534,-2.64503445101208,2.79704883394365,1100,gillette-india,Small Cap,Dec-2024
152374,6232,1,Bosch Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,31045.0,31045.0,0.0,105.8641,108.5526,-2.476679508367375,2.7890187942184,1100,bosch,Large Cap,Dec-2024
152386,5556,1,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,Healthcare,Domestic Equities,443659.0,463659.0,-4.313514889175019,99.9054,113.3368,-11.850872796832093,2.63203520592824,1100,glaxosmithkline-pharmaceuticals,Mid Cap,Dec-2024
152391,5643,1,Pfizer Ltd.,Healthcare,Healthcare,Domestic Equities,169532.0,169532.0,0.0,89.53829999999999,90.0766,-0.5976024849961025,2.35891110869847,1100,pfizer,Small Cap,Dec-2024
152194,7698,1,Whirlpool Of India Ltd.,Consumer Durables,Consumer Durables,Domestic Equities,457508.0,457508.0,0.0,84.1883,84.5932,-0.4786436734867552,2.21796388911158,1100,whirlpool-of-india,Small Cap,Dec-2024
152377,4902,1,Siemens Ltd.,Capital Goods,Capital Goods,Domestic Equities,128461.0,128461.0,0.0,83.9628,97.1274,-13.55395079040517,2.21202302966918,1100,siemens,Large Cap,Dec-2024
97743,96921,1,Gland Pharma Ltd.,Healthcare,Healthcare,Domestic Equities,461607.0,461607.0,0.0,82.13600000000001,80.2273,2.379115338544371,2.16389548186706,1100,gland-pharma,Small Cap,Dec-2024
151967,5716,1,GE Vernova T&D India Ltd.,Capital Goods,Capital Goods,Domestic Equities,345024.0,345024.0,0.0,71.6235,60.59310000000001,18.204052936720515,1.8869407816975,1100,ge-vernova-td-india,Mid Cap,Dec-2024
133272,5382,1,ABB India Ltd.,Capital Goods,Capital Goods,Domestic Equities,91516.0,91516.0,0.0,63.258100000000006,67.9163,-6.858736415264079,1.66655202081298,1100,abb-india,Large Cap,Dec-2024
152065,7928,1,Johnson Controls - Hitachi Air Conditioning India Ltd.,Consumer Durables,Consumer Durables,Domestic Equities,340578.0,343533.0,-0.8601793714141,60.609300000000005,64.2819,-5.713272320824359,1.59676865721639,1100,johnson-controls-hitachi-air-conditioning-india,Small Cap,Dec-2024
152400,5891,1,Nestle India Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,276926.0,276926.0,0.0,60.0943,61.8833,-2.890925338500042,1.58320084075148,1100,nestle-india,Large Cap,Dec-2024
